ReputationRaceMask[0],ReputationRaceMask[1],ReputationRaceMask[2],ReputationRaceMask[3],Name_lang,Description_lang,ID,ReputationIndex,ParentFactionID,Expansion,FriendshipRepID,Flags,ParagonFactionID,ReputationClassMask[0],ReputationClassMask[1],ReputationClassMask[2],ReputationClassMask[3],ReputationFlags[0],ReputationFlags[1],ReputationFlags[2],ReputationFlags[3],ReputationBase[0],ReputationBase[1],ReputationBase[2],ReputationBase[3],ReputationMax[0],ReputationMax[1],ReputationMax[2],ReputationMax[3],ParentFactionMod[0],ParentFactionMod[1],ParentFactionCap[0],ParentFactionCap[1]
-1,0,0,0,阿库勒·河角,河流和鱼类大师。,2099,258,1834,0,200,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-1,0,0,0,科尔宾,有着一双明亮睿智眼睛的渡鸦，喜欢鱼。,2100,259,1834,0,208,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-1,0,0,0,莎乐丝,住在瀑布旁的神秘枯法者。,2101,260,1834,0,206,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-1,0,0,0,英帕斯,被人从远方召唤的英帕斯正在收集贝壳，希望能制造出一座“魔法传送门”返回家乡。,2102,261,1834,0,202,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
234894258,6130900294268439629,1073741824,0,赞达拉帝国,赞达拉巨魔统治着艾泽拉斯最古老的帝国，这些强大的巨魔会与令人敬畏的洛阿神灵做交易，换取他们的力量，赞达拉的海军在无尽之海上也是所向披靡。,2103,262,2104,0,0,0,2378,0,0,0,0,16,6,17,0,0,-42000,9000,0,42000,-42000,42000,0,0,0,0,0
0,0,0,0,争霸艾泽拉斯,,2104,263,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,纳兹曼尼,,2105,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,赞达拉恐龙,,2111,264,2104,0,0,0,0,0,0,0,0,6,2,0,0,-42000,-42000,0,0,-42000,42000,0,0,0,0,0,0
824200269,-6184943489809468494,2147483648,0,库尔提拉斯 - 提拉加德,岛国库尔提拉斯盛产艾泽拉斯最一流的水手。,2120,266,2160,0,0,0,0,0,0,0,0,20,6,20,0,0,-42000,9000,0,42000,-42000,42000,0,1,0,7,0
0,0,0,0,无尽之海水手,无尽之海上无拘无束的人，他们只对自己的船队效忠。,2121,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,铁潮突袭队,残忍的海盗团伙，以提拉加德海峡的自由镇为据点。,2122,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,克罗米,克罗诺姆（简称克罗米）是一头活跃、亲切的青铜龙。拉近你与她之间关系将增强她在场景战役“克罗米之死”中的力量。,2135,265,1834,0,209,0,0,0,0,0,0,16,0,0,0,0,0,0,0,15100,0,0,0,0,0,0,0
0,0,0,0,鲜血巨魔,,2155,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6184943489809468494,6130900294268439629,0,0,塔兰吉远征队,塔兰吉公主和他的盟友正努力保护赞达拉不受鲜血巨魔的侵扰。,2156,267,2104,0,0,0,2380,0,0,0,0,16,2,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,0,0
-6184943489809468494,6130900294268439629,0,0,荣耀战团,部落大军中的特种部队，专注于破坏联盟在库尔提拉斯的行动。,2157,268,2104,0,0,0,2385,0,0,0,0,16,2,0,0,3000,-42000,0,0,42000,-42000,0,0,0,0,0,0
1308631986,6130900294268439629,4096,0,沃顿奈,沃顿奈是流亡者和拾荒者的组织，他们依靠对沙漠的了解逐步发展壮大，而其他人只能在这里枯萎凋亡。,2158,269,2104,0,0,0,2382,0,0,0,0,16,20,17,0,0,-3000,9000,0,42000,-3000,42000,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,第七军团,联盟军队中的精英部队，目前专注于破坏部落在赞达拉的行动。,2159,270,2104,0,0,0,2384,0,0,0,0,16,2,0,0,3000,-42000,0,0,42000,-42000,0,0,0,0,0,0
824200269,-6184943489809468494,2147483648,0,普罗德摩尔海军部,普罗德摩尔家族是人中龙凤，执掌着艾泽拉斯最精良的海军，足以号令大海。数十年来，他们在权力中心伯拉勒斯领导着库尔提拉斯。,2160,271,2104,0,0,0,2379,0,0,0,0,16,2,17,0,0,-42000,9000,0,42000,-42000,42000,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,灰烬骑士团,灰烬骑士团是个古老的库尔提拉斯组织，它的重生是为了对抗女巫的威胁。骑士团利用他们所获得的知识指引他们的利刃，以此英勇战斗。,2161,272,2104,0,0,0,2383,0,0,0,0,16,2,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,风暴之末,风暴之末是农民、匠人、士兵和神秘的海贤们的家，他们希望夺回斯托颂谷地，并且确立自己在库尔提拉斯的地位。,2162,273,2104,0,0,0,2381,0,0,0,0,16,2,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,0,0
-1,0,0,0,始祖龟求知者,始祖龟求知者周游世界并利用他们的巨大财富来分类并保存禁忌的知识。,2163,274,2104,0,0,0,2387,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-1,0,0,0,艾泽拉斯的勇士,萨格拉斯的燃烧之刃对艾泽拉斯造成了巨大的创伤，由麦格尼·铜须招募而来的艾泽拉斯的勇士正在努力治愈这些伤口，以拯救这个濒死的世界。,2164,275,2104,0,0,0,2386,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
3751837695,536870912,0,0,圣光军团,阿古斯陷落后，德莱尼精英战士追随始祖纳鲁泽拉跨越宇宙，打响了旨在消灭燃烧军团的永恒之战。从那时起，燃烧的远征的其他幸存者也加入了光铸者的行列。,2165,276,1834,0,0,0,2166,0,0,0,0,16,17,0,0,3000,6000,0,0,42000,42000,0,0,0,0,0,0
-1,0,0,0,圣光军团（巅峰）,,2166,277,1834,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,5,5
-1,0,0,0,阿古斯防卫军（巅峰）,,2167,278,1893,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
4020273151,268435456,0,0,阿古斯防卫军,虽然有许多人都在燃烧军团征服阿古斯时奋起抗争，但并不是所有人都成功逃离了。而今在新的友军的鼓舞下，这些难民和流亡者已经联合起来，为夺回家园而战。,2170,279,1834,6,0,0,2167,0,0,0,0,16,17,0,0,0,3000,0,0,42000,42000,0,0,0,0,0,0
0,0,0,0,"Neutral, Force Reaction 1",,2176,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,"Neutral, Force Reaction 2",,2177,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,"Neutral, Force Reaction 3",,2178,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,"Neutral, Force Reaction 4",,2179,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,水鼠帮,不同寻常的“混血”种族组成的队伍，以提拉加德海峡的自由镇为据点。,2185,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,黑齿帮,一队擅长混战的打手，从不畏惧战斗。是提拉加德海峡的自由镇上的诸多海盗团体之一。,2186,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,破浪海盗,一队狡猾的雇佣兵和强盗，只为出价最高的人卖命。没有接活儿时，他们会停靠在提拉加德海峡的自由镇的港口。,2187,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,艾什凡贸易公司,运输和制造业公司，总部在伯拉勒斯，库尔提拉斯的首都。这里有传言说，这个宏伟的公司其实是一个可怕的犯罪帝国的门面。,2192,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.0 Hidden Object - Red,,2218,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,8.0 Hidden Object - Withered - Red,,2219,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,8.0 Hidden Object - Withered - Blue,,2220,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,8.0 Hidden Object - Withered - Green,,2221,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,8.0 Hidden Object - Withered - Yellow,,2222,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,野兽 - 蜜蜂,,2227,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,野兽 - 雪怪,,2228,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"PLAYER, Void Elf",,2229,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"PLAYER, Highmountain Tauren",,2230,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"PLAYER, Nightborne",,2231,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
0,0,0,0,"PLAYER, Lightforged Draenei",,2232,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5
-1,0,0,0,恐龙训练 - 翼手龙,,2233,282,2104,0,213,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
0,0,0,0,雪怪,,2258,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,蜜蜂,,2259,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,库尔提拉斯 - 德鲁斯瓦,岛国库尔提拉斯盛产艾泽拉斯最一流的水手。,2264,285,2161,0,0,0,0,0,0,0,0,20,6,0,0,0,-42000,0,0,42000,-42000,0,0,1,0,7,0
6130900294268439629,-6184943489809468494,0,0,库尔提拉斯 - 斯托颂,岛国库尔提拉斯盛产艾泽拉斯最一流的水手。,2265,286,2162,0,0,0,0,0,0,0,0,20,6,0,0,0,-42000,0,0,42000,-42000,0,0,1,0,7,0
-1,0,0,0,恐龙训练 - 恐角龙,,2370,288,2104,0,315,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
6130900294268439629,0,0,0,比兹莫搏击俱乐部,一群格斗狂人从各地收罗来了各种生物，将它们放置在血腥的竞技场中与联盟的英雄们进行生死搏斗。,2371,289,891,0,43,0,0,0,0,0,0,16,0,0,0,0,0,0,0,7000,0,0,0,1,1,0,0
-6184943489809468494,0,0,0,搏击竞技场,一群格斗狂人从各地收罗来了各种生物，将它们放置在血腥的竞技场中与部落的英雄们进行生死搏斗。,2372,290,892,0,28,0,0,0,0,0,0,16,0,0,0,0,0,0,0,7000,0,0,0,1,1,0,0
-6184943489809468494,6130900294268439629,0,0,破镣者,这些难民一直受到纳迦的压迫，于是他们联合起来，想要反抗，并重获自由。,2373,291,2104,0,0,0,2374,-1,0,0,0,16,20,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-6184943489809468494,6130900294268439629,0,0,破镣者（典范）,这些难民一直受到纳迦的压迫，于是他们联合起来，想要反抗，并重获自由。,2374,292,2104,0,0,0,0,-1,0,0,0,16,20,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
6130900294268439629,0,0,0,猎人阿卡纳,猎人阿卡纳是位久经沙场的老猎人，拥有了不起的生存技巧。,2375,293,2104,0,316,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
6130900294268439629,0,0,0,先知奥利,先知奥利是位睿智而强大的萨满，拥有号令元素的力量。,2376,294,2104,0,317,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
6130900294268439629,0,0,0,剑客伊诺瓦里,剑客伊诺瓦里是位老练的战士，他赢得了剑鱼人的尊敬。,2377,295,2104,0,318,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-6184943489809468494,6130900294268439629,0,0,赞达拉帝国（典范）,赞达拉巨魔统治着艾泽拉斯最古老的帝国，这些强大的巨魔会与令人敬畏的洛阿神灵做交易，换取他们的力量，赞达拉的海军在无尽之海上也是所向披靡。,2378,296,2104,0,0,0,0,0,0,0,0,16,6,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,普罗德摩尔海军部（典范）,普罗德摩尔家族是人中龙凤，执掌着艾泽拉斯最精良的海军，足以号令大海。数十年来，他们在权力中心伯拉勒斯领导着库尔提拉斯。,2379,297,2104,0,0,0,0,0,0,0,0,16,2,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,0,0
-6184943489809468494,6130900294268439629,0,0,塔兰吉远征队（典范）,塔兰吉公主和他的盟友正努力保护赞达拉不受鲜血巨魔的侵扰。,2380,298,2104,0,0,0,0,0,0,0,0,16,2,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,风暴之末（典范）,风暴之末是农民、匠人、士兵和神秘的海贤们的家，他们希望夺回斯托颂谷地，并且确立自己在库尔提拉斯的地位。,2381,299,2104,0,0,0,0,0,0,0,0,16,2,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,0,0
-6184943489809468494,6130900294268439629,0,0,沃顿奈（典范）,沃顿奈是流亡者和拾荒者的组织，他们依靠对沙漠的了解逐步发展壮大，而其他人只能在这里枯萎凋亡。,2382,300,2104,0,0,0,0,0,0,0,0,16,20,0,0,0,-3000,0,0,42000,-3000,0,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,灰烬骑士团（典范）,灰烬骑士团是个古老的库尔提拉斯组织，它的重生是为了对抗女巫的威胁。骑士团利用他们所获得的知识指引他们的利刃，以此英勇战斗。,2383,301,2104,0,0,0,0,0,0,0,0,16,2,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,第七军团（典范）,联盟军队中的精英部队，目前专注于破坏部落在赞达拉的行动。,2384,302,2104,0,0,0,0,0,0,0,0,16,2,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,0,0
-6184943489809468494,6130900294268439629,0,0,荣耀战团（典范）,部落大军中的特种部队，专注于破坏联盟在库尔提拉斯的行动。,2385,303,2104,0,0,0,0,0,0,0,0,16,2,0,0,0,-42000,0,0,42000,-42000,0,0,0,0,0,0
-1,0,0,0,艾泽拉斯的勇士（典范）,萨格拉斯的燃烧之刃对艾泽拉斯造成了巨大的创伤，由麦格尼·铜须招募而来的艾泽拉斯的勇士正在努力治愈这些伤口，以拯救这个濒死的世界。,2386,304,2104,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-1,0,0,0,始祖龟求知者（典范）,始祖龟求知者周游世界并利用他们的巨大财富来分类并保存禁忌的知识。,2387,305,2104,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-6184943489809468494,0,0,0,鲍恩·分腮,部落阵营1,2388,306,2104,0,323,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-6184943489809468494,0,0,0,奈莉·锐鳍,部落阵营2,2389,307,2104,0,320,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-6184943489809468494,0,0,0,维姆·盐心,部落阵营3,2390,308,2104,0,324,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
4288692223,16384,0,0,锈栓抵抗军,锈栓抵抗军战斗在第一线，想要反抗麦卡贡国王，阻止他的邪恶计划。,2391,309,2104,0,0,0,2392,0,0,0,0,16,17,0,0,0,9000,0,0,42000,42000,0,0,0,0,0,0
-1,0,0,0,锈栓抵抗军（典范）,锈栓抵抗军战斗在第一线，想要反抗麦卡贡国王，阻止他的邪恶计划。,2392,310,2104,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
0,0,0,0,寄居蟹,,2394,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,蜜背蜂群,一种特别的蜜蜂，以其超大的体形而闻名。虽然它们最近才来到斯托颂谷地，但它们的存在已经迅速在冒险者和昆虫爱好者当中流传开来。,2395,312,2104,0,0,0,0,-1,-1,0,0,16,20,0,0,0,0,0,0,42000,42000,0,0,1,1,0,0
-1,0,0,0,蜜背工蜂,,2396,313,0,0,326,0,0,-1,0,0,0,20,0,0,0,0,0,0,0,42000,0,0,0,1,1,0,0
-1,0,0,0,蜜背巢母,,2397,314,0,0,327,0,0,-1,0,0,0,20,0,0,0,0,0,0,0,42000,0,0,0,1,1,0,0
-1,0,0,0,蜜背收割者,,2398,315,0,0,325,0,0,-1,0,0,0,20,0,0,0,0,0,0,0,42000,0,0,0,1,1,0,0
6130900294268439629,-6184943489809468494,0,0,波涛之刃剑鱼人,波涛之刃剑鱼人是一支古老的深海战斗种族，徜徉于海洋中最深邃最危险的地带。,2400,317,2104,0,0,0,2401,-1,0,0,0,16,20,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
6130900294268439629,-6184943489809468494,0,0,波涛之刃剑鱼人（典范）,波涛之刃剑鱼人是一支古老的深海战斗种族，徜徉于海洋中最深邃最危险的地带。,2401,318,2104,0,0,0,0,-1,0,0,0,16,20,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-1,0,0,0,莱加尼,这群魔古对泰坦守护者莱十分忠诚，他们的使命是击退来犯的恩佐斯的爪牙，守护纳拉克煞引擎。,2415,323,2104,0,0,0,2416,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-1,0,0,0,莱加尼（典范）,这群魔古对泰坦守护者莱十分忠诚，他们的使命是击退来犯的恩佐斯的爪牙，守护纳拉克煞引擎。,2416,324,2104,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-1,0,0,0,奥丹姆联军,奥丹姆联军是由托维尔人牵头建立的松散同盟，建立的目的是为了击退敌军，保护起源熔炉。,2417,325,2104,0,0,0,2418,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
-1,0,0,0,奥丹姆联军（典范）,奥丹姆联军是由托维尔人牵头建立的松散同盟，建立的目的是为了击退敌军，保护起源熔炉。,2418,326,2104,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
0,0,0,0,恩佐斯,,2419,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,亚基宝宝,,2427,329,2104,0,365,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0
2969585664,1308635136,0,0,Owen Test,,2431,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
